Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost
TRX-003706,2024-03-07,CUST-0179,,Premium Maintenance,3,698.52,220.0
TRX-003707,2024-03-31,CUST-0180,Latin America,Basic Support,4,297.15,70.0
TRX-003708,2024-03-02,CUST-0184,Europe,Premium Maintenance,6,649.25,220.0
TRX-003709,2024-03-08,CUST-0186,Asia-Pacific,Consulting Service,4,185.37,105.0
TRX-003710,2024-03-08,CUST-0193,Latin America,Consulting Service,5,189.26,105.0
TRX-003711,2024-03-09,CUST-0193,Latin America,Enterprise License,6,1108.27,350.0
TRX-003712,2024-03-14,CUST-0193,Latin America,Basic Support,7,312.87,70.0
TRX-003713,2024-03-18,CUST-0196,,Premium Maintenance,7,598.49,220.0
TRX-003714,2024-03-10,CUST-0197,Europe,Premium Maintenance,4,674.56,220.0
TRX-003715,2024-03-19,CUST-0200,North America,Basic Support,1,299.06,70.0
TRX-003716,2024-03-27,CUST-0203,Europe,Basic Support,2,278.75,70.0
TRX-003717,2024-03-15,CUST-0208,Latin America,Basic Support,7,297.62,70.0
TRX-003718,2024-03-03,CUST-0212,North America,Basic Support,6,272.01,70.0
TRX-003719,2024-03-26,CUST-0215,Asia-Pacific,Premium Maintenance,2,690.18,220.0
TRX-003720,2024-03-13,CUST-0218,Europe,Premium Maintenance,6,688.14,220.0
TRX-003721,2024-03-31,CUST-0219,Europe,Premium Maintenance,6,643.46,220.0
TRX-003722,2024-03-29,CUST-0225,Europe,Consulting Service,4,178.1,105.0
TRX-003723,2024-03-28,CUST-0225,Europe,Consulting Service,2,177.64,105.0
TRX-003724,2024-03-09,CUST-0230,,Enterprise License,6,1214.4,350.0
TRX-003725,2024-03-22,CUST-0235,North America,Premium Maintenance,2,595.08,220.0
TRX-003726,2024-03-17,CUST-0235,North America,Enterprise License,5,1135.64,350.0
TRX-003727,2024-03-01,CUST-0235,North America,Enterprise License,3,1243.03,350.0
TRX-003728,2024-03-18,CUST-0238,Latin America,Basic Support,5,322.77,70.0
TRX-003729,2024-03-18,CUST-0240,North America,Basic Support,1,318.69,70.0
TRX-003730,2024-03-16,CUST-0241,Asia-Pacific,Basic Support,2,308.02,70.0
TRX-003731,2024-03-30,CUST-0246,Europe,Consulting Service,1,163.68,105.0
TRX-003732,2024-03-15,CUST-0246,Europe,Enterprise License,3,1088.64,350.0
TRX-003733,2024-03-01,CUST-0249,Latin America,Consulting Service,3,188.24,105.0
TRX-003734,2024-03-10,CUST-0249,Latin America,Premium Maintenance,6,588.55,220.0
TRX-003735,2024-03-25,CUST-0258,North America,Premium Maintenance,7,644.13,220.0
TRX-003736,2024-03-22,CUST-0258,North America,Basic Support,7,285.79,70.0
TRX-003737,2024-03-13,CUST-0258,North America,Enterprise License,3,1190.71,350.0
TRX-003738,2024-03-15,CUST-0259,Latin America,Enterprise License,5,1262.58,350.0
TRX-003739,2024-03-22,CUST-0260,Asia-Pacific,Enterprise License,1,1107.68,350.0
TRX-003740,2024-03-19,CUST-0268,North America,Enterprise License,2,1287.41,350.0
TRX-003741,2024-03-01,CUST-0269,North America,Premium Maintenance,3,628.01,220.0
TRX-003742,2024-03-09,CUST-0277,Asia-Pacific,Basic Support,6,289.37,70.0
TRX-003743,2024-03-05,CUST-0282,Asia-Pacific,Premium Maintenance,6,657.84,220.0
TRX-003744,2024-03-15,CUST-0291,North America,Consulting Service,5,184.31,105.0
TRX-003745,2024-03-01,CUST-0291,North America,Consulting Service,5,184.64,105.0
TRX-003746,2024-03-04,CUST-0296,Europe,Enterprise License,6,1084.97,350.0
TRX-003747,2024-03-01,CUST-0299,North America,Consulting Service,6,-166.29,105.0
TRX-003748,2024-03-31,CUST-0301,Asia-Pacific,Enterprise License,3,1254.68,350.0
TRX-003749,2024-03-14,CUST-0313,North America,Premium Maintenance,2,627.37,220.0
TRX-003750,2024-03-20,CUST-0316,Europe,Enterprise License,5,1157.13,350.0
TRX-003751,2024-03-26,CUST-0318,,Premium Maintenance,6,697.83,220.0
TRX-003752,2024-03-26,CUST-0327,Europe,Consulting Service,7,177.9,105.0
TRX-003753,2024-03-02,CUST-0327,Europe,Enterprise License,3,1249.82,350.0
TRX-003754,2024-03-04,CUST-0329,Latin America,Basic Support,1,293.59,70.0
TRX-003755,2024-03-05,CUST-0343,Europe,Enterprise License,5,1190.37,350.0
TRX-003756,2024-03-04,CUST-0343,Europe,Enterprise License,4,1239.71,350.0
TRX-003757,2024-03-23,CUST-0343,Europe,Basic Support,4,296.66,70.0
TRX-003758,2024-03-08,CUST-0345,North America,Premium Maintenance,3,598.1,220.0
TRX-003759,2024-03-17,CUST-0345,North America,Premium Maintenance,1,692.64,220.0
TRX-003760,2024-03-02,CUST-0345,North America,Premium Maintenance,7,630.22,220.0
TRX-003761,2024-03-17,CUST-0356,North America,Consulting Service,3,181.76,105.0
TRX-003762,2024-03-27,CUST-0359,North America,Consulting Service,7,187.78,105.0
TRX-003763,2024-03-22,CUST-0360,Europe,Basic Support,2,309.12,70.0
TRX-003764,2024-03-24,CUST-0365,Latin America,Basic Support,7,278.09,70.0
TRX-003765,2024-03-14,CUST-0365,Latin America,Premium Maintenance,5,605.66,220.0
TRX-003766,2024-03-30,CUST-0367,North America,Enterprise License,4,1161.7,350.0
TRX-003767,2024-03-29,CUST-0367,North America,Enterprise License,5,1101.78,350.0
TRX-003768,2024-03-30,CUST-0369,Latin America,Consulting Service,4,172.92,105.0
TRX-003769,2024-03-31,CUST-0379,Asia-Pacific,Basic Support,4,278.87,70.0
TRX-003770,2024-03-17,CUST-0385,Asia-Pacific,Basic Support,2,275.98,70.0
TRX-003771,2024-03-05,CUST-0390,Latin America,Consulting Service,3,182.38,105.0
TRX-003772,2024-03-09,CUST-0397,North America,Basic Support,2,291.27,70.0
TRX-003773,2024-03-31,CUST-0403,Asia-Pacific,Consulting Service,2,191.65,105.0
TRX-003774,2024-03-28,CUST-0403,Asia-Pacific,Consulting Service,7,188.44,105.0
TRX-003775,2024-03-21,CUST-0407,North America,Consulting Service,3,178.05,105.0
TRX-003776,2024-03-22,CUST-0413,Europe,Premium Maintenance,7,698.01,220.0
TRX-003777,2024-03-24,CUST-0413,Europe,Premium Maintenance,6,680.6,220.0
TRX-003778,2024-03-21,CUST-0413,Europe,Basic Support,5,317.89,70.0
TRX-003779,2024-03-19,CUST-0414,Asia-Pacific,Premium Maintenance,2,597.03,220.0
TRX-003780,2024-03-18,CUST-0418,Latin America,Consulting Service,4,168.41,105.0
TRX-003781,2024-03-21,CUST-0419,Asia-Pacific,Premium Maintenance,2,655.72,220.0
TRX-003782,2024-03-17,CUST-0422,Europe,Enterprise License,7,1179.73,350.0
TRX-003783,2024-03-24,CUST-0423,Latin America,Consulting Service,4,172.36,105.0
TRX-003784,2024-03-04,CUST-0423,Latin America,Enterprise License,7,1279.87,350.0
TRX-003785,2024-03-18,CUST-0426,Latin America,Basic Support,2,292.96,70.0
TRX-003786,2024-03-17,CUST-0427,Asia-Pacific,Premium Maintenance,2,699.97,220.0
TRX-003787,2024-03-16,CUST-0427,Asia-Pacific,Consulting Service,2,191.02,105.0
TRX-003788,2024-03-19,CUST-0427,Asia-Pacific,Basic Support,4,293.47,70.0
TRX-003789,2024-03-20,CUST-0440,Europe,Basic Support,1,316.42,70.0
TRX-003790,2024-03-16,CUST-0444,Asia-Pacific,Basic Support,3,300.29,70.0
TRX-003791,2024-03-13,CUST-0445,Asia-Pacific,Basic Support,5,283.12,70.0
TRX-003792,2024-03-26,CUST-0454,North America,Consulting Service,5,181.13,105.0
TRX-003793,2024-03-06,CUST-0455,Asia-Pacific,Basic Support,4,293.55,70.0
TRX-003794,2024-03-29,CUST-0465,Latin America,Consulting Service,2,176.22,105.0
TRX-003795,2024-03-10,CUST-0471,Latin America,Enterprise License,5,1276.28,350.0
TRX-003796,2024-03-02,CUST-0471,Latin America,Basic Support,2,305.59,70.0
TRX-003797,2024-03-30,CUST-0472,Europe,Enterprise License,1,1262.72,350.0
TRX-003798,2024-03-23,CUST-0472,Europe,Basic Support,5,319.64,70.0
TRX-003799,2024-03-16,CUST-0483,Europe,Enterprise License,5,1275.3,350.0
TRX-003800,2024-03-10,CUST-0483,Europe,Basic Support,7,323.88,70.0
TRX-003801,2024-03-01,CUST-0484,Asia-Pacific,Premium Maintenance,5,649.62,220.0
TRX-003802,2024-03-06,CUST-0484,Asia-Pacific,Basic Support,6,270.74,70.0
TRX-003803,2024-03-16,CUST-0485,Europe,Consulting Service,1,184.32,105.0
TRX-003804,2024-03-30,CUST-0496,Asia-Pacific,Premium Maintenance,4,641.8,220.0
TRX-003805,2024-03-13,CUST-0496,Asia-Pacific,Enterprise License,3,1154.59,350.0
TRX-003806,2024-03-13,CUST-0497,Latin America,Enterprise License,4,1144.78,350.0
TRX-003807,2024-03-06,CUST-0499,Asia-Pacific,Consulting Service,3,170.25,105.0
TRX-003808,2024-03-12,CUST-0499,Asia-Pacific,Enterprise License,3,1114.6,350.0
TRX-003809,2024-03-02,CUST-0502,Asia-Pacific,Basic Support,5,272.88,70.0
TRX-003810,2024-03-25,CUST-0502,Asia-Pacific,Basic Support,1,291.25,70.0
TRX-003811,2024-03-01,CUST-0503,North America,Basic Support,2,314.04,70.0
TRX-003812,2024-03-20,CUST-0503,North America,Premium Maintenance,1,688.89,220.0
TRX-003813,2024-03-10,CUST-0519,Europe,Premium Maintenance,3,640.61,220.0
TRX-003814,2024-03-21,CUST-0521,Europe,Enterprise License,7,1219.04,350.0
TRX-003815,2024-03-15,CUST-0523,North America,Consulting Service,5,193.13,105.0
TRX-003816,2024-03-30,CUST-0524,Latin America,Basic Support,3,273.22,70.0
TRX-003817,2024-03-24,CUST-0526,North America,Enterprise License,5,1088.25,350.0
TRX-003818,2024-03-19,CUST-0532,Europe,Basic Support,5,284.1,70.0
TRX-003819,2024-03-26,CUST-0538,Latin America,Enterprise License,2,1249.84,350.0
TRX-003820,2024-03-11,CUST-0538,Latin America,Premium Maintenance,5,626.81,220.0
TRX-003821,2024-03-24,CUST-0540,North America,Enterprise License,6,1251.42,350.0
TRX-003822,2024-03-14,CUST-0546,Latin America,Premium Maintenance,4,600.61,220.0
TRX-003823,2024-03-18,CUST-0546,Latin America,Enterprise License,7,1194.81,350.0
TRX-003824,2024-03-09,CUST-0546,Latin America,Premium Maintenance,2,608.28,220.0
TRX-003825,2024-03-15,CUST-0551,Europe,Premium Maintenance,2,669.56,220.0
TRX-003826,2024-03-15,CUST-0551,Europe,Consulting Service,4,174.08,105.0
TRX-003827,2024-03-02,CUST-0554,Latin America,Premium Maintenance,2,635.52,220.0
TRX-003828,2024-03-05,CUST-0554,,Premium Maintenance,3,585.16,220.0
TRX-003829,2024-03-22,CUST-0556,North America,Basic Support,3,314.17,70.0
TRX-003830,2024-03-31,CUST-0558,Asia-Pacific,Premium Maintenance,5,697.62,220.0
TRX-003831,2024-03-15,CUST-0558,Asia-Pacific,Consulting Service,2,166.7,105.0
TRX-003832,2024-03-04,CUST-0565,Latin America,Enterprise License,4,1153.47,350.0
TRX-003833,2024-03-20,CUST-0565,Latin America,Enterprise License,7,1208.68,350.0
TRX-003834,2024-03-27,CUST-0571,Latin America,Premium Maintenance,4,594.9,220.0
TRX-003835,2024-03-07,CUST-0574,Latin America,Basic Support,5,322.8,70.0
TRX-003836,2024-03-29,CUST-0584,Latin America,Basic Support,1,290.64,70.0
TRX-003837,2024-03-10,CUST-0584,Latin America,Enterprise License,7,-1119.51,350.0
TRX-003838,2024-03-14,CUST-0585,Latin America,Premium Maintenance,5,684.25,220.0
TRX-003839,2024-03-05,CUST-0585,Latin America,Premium Maintenance,6,604.29,220.0
TRX-003840,2024-03-06,CUST-0605,Europe,Enterprise License,6,1277.75,350.0
TRX-003841,2024-03-14,CUST-0605,Europe,Basic Support,7,286.86,70.0
TRX-003842,2024-03-21,CUST-0617,North America,Basic Support,3,290.81,70.0
TRX-003843,2024-03-13,CUST-0618,North America,Basic Support,7,311.08,70.0
TRX-003844,2024-03-20,CUST-0619,Europe,Enterprise License,2,1291.79,350.0
TRX-003845,2024-03-02,CUST-0619,Europe,Premium Maintenance,1,672.62,220.0
TRX-003846,2024-03-26,CUST-0621,Latin America,Premium Maintenance,2,608.97,220.0
TRX-003847,2024-03-14,CUST-0621,Latin America,Enterprise License,5,1092.74,350.0
TRX-003848,2024-03-16,CUST-0621,Latin America,Basic Support,7,275.9,70.0
TRX-003849,2024-03-23,CUST-0622,Europe,Consulting Service,6,175.42,105.0
TRX-003850,2024-03-22,CUST-0628,Europe,Enterprise License,7,1138.41,350.0
TRX-003851,2024-03-24,CUST-0630,North America,Premium Maintenance,4,608.53,220.0
TRX-003852,2024-03-03,CUST-0630,North America,Basic Support,1,302.13,70.0
TRX-003853,2024-03-06,CUST-0630,North America,Enterprise License,6,1286.65,350.0
TRX-003854,2024-03-25,CUST-0638,Asia-Pacific,Premium Maintenance,1,640.06,220.0
TRX-003855,2024-03-02,CUST-0647,Asia-Pacific,Consulting Service,6,167.34,105.0
TRX-003856,2024-03-26,CUST-0649,Latin America,Enterprise License,6,1084.65,350.0
TRX-003857,2024-03-21,CUST-0658,Latin America,Premium Maintenance,3,626.91,220.0
TRX-003858,2024-03-02,CUST-0659,Asia-Pacific,Consulting Service,5,187.88,105.0
TRX-003859,2024-03-29,CUST-0660,North America,Enterprise License,1,1137.35,350.0
TRX-003860,2024-03-24,CUST-0664,Asia-Pacific,Premium Maintenance,7,590.46,220.0
TRX-003861,2024-03-13,CUST-0664,Asia-Pacific,Basic Support,3,299.26,70.0
TRX-003862,2024-03-21,CUST-0665,North America,Premium Maintenance,2,602.22,220.0
TRX-003863,2024-03-23,CUST-0665,North America,Premium Maintenance,7,638.17,220.0
TRX-003864,2024-03-02,CUST-0667,Latin America,Basic Support,3,307.69,70.0
TRX-003865,2024-03-27,CUST-0670,Latin America,Premium Maintenance,7,630.08,220.0
TRX-003866,2024-03-09,CUST-0672,North America,Premium Maintenance,2,666.13,220.0
TRX-003867,2024-03-07,CUST-0676,Europe,Enterprise License,3,1258.87,350.0
TRX-003868,2024-03-14,CUST-0679,Latin America,Basic Support,6,323.06,70.0
TRX-003869,2024-03-18,CUST-0680,North America,Premium Maintenance,4,688.05,220.0
TRX-003870,2024-03-09,CUST-0680,North America,Consulting Service,3,171.6,105.0
TRX-003871,2024-03-25,CUST-0681,,Enterprise License,2,1294.83,350.0
TRX-003872,2024-03-22,CUST-0686,Europe,Consulting Service,4,175.23,105.0
TRX-003873,2024-03-02,CUST-0687,Latin America,Premium Maintenance,2,681.58,220.0
TRX-003874,2024-03-20,CUST-0688,Europe,Consulting Service,7,175.71,105.0
TRX-003875,2024-03-28,CUST-0688,Europe,Consulting Service,7,174.15,105.0
TRX-003876,2024-03-16,CUST-0694,Europe,Premium Maintenance,2,664.78,220.0
TRX-003877,2024-03-23,CUST-0703,North America,Enterprise License,1,1100.9,350.0
TRX-003878,2024-03-25,CUST-0703,North America,Premium Maintenance,3,672.01,220.0
TRX-003879,2024-03-08,CUST-0707,Asia-Pacific,Premium Maintenance,2,698.27,220.0
TRX-003880,2024-03-30,CUST-0708,North America,Premium Maintenance,1,700.62,220.0
TRX-003881,2024-03-27,CUST-0713,Asia-Pacific,Premium Maintenance,4,585.37,220.0
TRX-003882,2024-03-20,CUST-0716,Latin America,Basic Support,1,309.57,70.0
TRX-003883,2024-03-19,CUST-0719,Latin America,Consulting Service,3,188.71,105.0
TRX-003884,2024-03-02,CUST-0719,Latin America,Enterprise License,5,1288.21,350.0
TRX-003885,2024-03-09,CUST-0725,Latin America,Basic Support,5,301.8,70.0
TRX-003886,2024-03-30,CUST-0730,,Enterprise License,7,1151.36,350.0
TRX-003887,2024-03-03,CUST-0733,Asia-Pacific,Basic Support,2,320.55,70.0
TRX-003888,2024-03-04,CUST-0734,North America,Premium Maintenance,1,616.23,220.0
TRX-003889,2024-03-03,CUST-0734,North America,Premium Maintenance,2,662.05,220.0
TRX-003890,2024-03-19,CUST-0734,North America,Premium Maintenance,7,606.11,220.0
TRX-003891,2024-03-17,CUST-0736,Latin America,Enterprise License,6,1093.71,350.0
TRX-003892,2024-03-26,CUST-0737,Asia-Pacific,Enterprise License,3,1160.29,350.0
TRX-003893,2024-03-26,CUST-0737,Asia-Pacific,Enterprise License,7,1106.14,350.0
TRX-003894,2024-03-03,CUST-0737,Asia-Pacific,Basic Support,3,303.96,70.0
TRX-003895,2024-03-16,CUST-0740,Europe,Enterprise License,1,1198.54,350.0
TRX-003896,2024-03-05,CUST-0740,Europe,Premium Maintenance,5,698.45,220.0
TRX-003897,2024-03-25,CUST-0740,Europe,Basic Support,2,304.28,70.0
TRX-003898,2024-03-23,CUST-0741,Europe,Premium Maintenance,5,666.93,220.0
TRX-003899,2024-03-23,CUST-0754,North America,Enterprise License,4,1112.34,350.0
TRX-003900,2024-03-11,CUST-0759,Asia-Pacific,Basic Support,6,283.94,70.0
TRX-003901,2024-03-17,CUST-0759,Asia-Pacific,Consulting Service,5,173.64,105.0
TRX-003902,2024-03-24,CUST-0760,Latin America,Premium Maintenance,6,588.51,220.0
TRX-003903,2024-03-10,CUST-0760,Latin America,Consulting Service,6,189.17,105.0
TRX-003904,2024-03-18,CUST-0762,North America,Enterprise License,6,1150.53,350.0
TRX-003905,2024-03-05,CUST-0765,Latin America,Consulting Service,2,182.87,105.0
TRX-003906,2024-03-10,CUST-0767,Asia-Pacific,Premium Maintenance,2,603.37,220.0
TRX-003907,2024-03-08,CUST-0778,Latin America,Basic Support,1,291.24,70.0
TRX-003908,2024-03-03,CUST-0781,Latin America,Consulting Service,4,183.19,105.0
TRX-003909,2024-03-21,CUST-0781,Latin America,Enterprise License,7,1125.55,350.0
TRX-003910,2024-03-26,CUST-0783,Europe,Enterprise License,6,1268.77,350.0
TRX-003911,2024-03-25,CUST-0783,Europe,Consulting Service,4,187.65,105.0
TRX-003912,2024-03-07,CUST-0784,Asia-Pacific,Basic Support,5,297.27,70.0
TRX-003913,2024-03-30,CUST-0784,Asia-Pacific,Consulting Service,1,188.65,105.0
TRX-003914,2024-03-14,CUST-0784,Asia-Pacific,Consulting Service,3,187.06,105.0
TRX-003915,2024-03-09,CUST-0787,Europe,Consulting Service,6,185.12,105.0
TRX-003916,2024-03-17,CUST-0799,Europe,Enterprise License,3,1283.2,350.0
TRX-003917,2024-04-22,CUST-0003,Europe,Basic Support,3,288.83,70.0
TRX-003918,2024-04-17,CUST-0006,Latin America,Premium Maintenance,2,592.09,220.0
TRX-003919,2024-04-28,CUST-0008,Latin America,Basic Support,5,301.22,70.0
TRX-003920,2024-04-03,CUST-0008,Latin America,Basic Support,3,313.67,70.0
TRX-003921,2024-04-07,CUST-0010,Europe,Consulting Service,7,182.26,105.0
TRX-003922,2024-04-19,CUST-0010,Europe,Basic Support,3,277.73,70.0
TRX-003923,2024-04-24,CUST-0010,Europe,Enterprise License,7,1125.92,350.0
TRX-003924,2024-04-19,CUST-0011,Latin America,Enterprise License,6,1213.68,350.0
TRX-003925,2024-04-23,CUST-0013,Europe,Premium Maintenance,7,657.42,220.0
TRX-003926,2024-04-13,CUST-0015,Asia-Pacific,Basic Support,6,273.83,70.0
TRX-003927,2024-04-28,CUST-0017,North America,Basic Support,2,271.39,70.0
TRX-003928,2024-04-17,CUST-0019,Asia-Pacific,Premium Maintenance,3,672.71,220.0
TRX-003929,2024-04-24,CUST-0023,Asia-Pacific,Consulting Service,4,164.35,105.0
TRX-003930,2024-04-09,CUST-0023,Asia-Pacific,Basic Support,7,284.14,70.0
TRX-003931,2024-04-26,CUST-0028,Europe,Enterprise License,4,1132.54,350.0
TRX-003932,2024-04-29,CUST-0028,Europe,Basic Support,7,275.92,70.0
TRX-003933,2024-04-20,CUST-0036,Asia-Pacific,Premium Maintenance,1,660.9,220.0
TRX-003934,2024-04-03,CUST-0038,North America,Basic Support,4,314.18,70.0
TRX-003935,2024-04-19,CUST-0038,North America,Enterprise License,3,1207.35,350.0
TRX-003936,2024-04-16,CUST-0042,Asia-Pacific,Consulting Service,1,180.43,105.0
TRX-003937,2024-04-10,CUST-0044,Latin America,Premium Maintenance,4,639.17,220.0
TRX-003938,2024-04-21,CUST-0053,Asia-Pacific,Consulting Service,3,190.09,105.0
TRX-003939,2024-04-08,CUST-0054,Latin America,Premium Maintenance,3,634.27,220.0
TRX-003940,2024-04-21,CUST-0054,Latin America,Basic Support,2,310.79,70.0
TRX-003941,2024-04-29,CUST-0054,Latin America,Enterprise License,2,1132.07,350.0
TRX-003942,2024-04-18,CUST-0058,Europe,Basic Support,4,280.21,70.0
TRX-003943,2024-04-23,CUST-0058,,Enterprise License,1,1284.56,350.0
TRX-003944,2024-04-11,CUST-0060,North America,Basic Support,2,303.75,70.0
TRX-003945,2024-04-24,CUST-0066,North America,Enterprise License,2,1197.08,350.0
TRX-003946,2024-04-05,CUST-0067,North America,Consulting Service,6,173.75,105.0
TRX-003947,2024-04-02,CUST-0069,Europe,Basic Support,3,317.61,70.0
TRX-003948,2024-04-20,CUST-0070,Latin America,Enterprise License,5,1100.23,350.0
TRX-003949,2024-04-19,CUST-0074,Latin America,Basic Support,4,303.11,70.0
TRX-003950,2024-04-02,CUST-0074,Latin America,Consulting Service,4,170.08,105.0
TRX-003951,2024-04-04,CUST-0075,Latin America,Basic Support,2,295.38,70.0
TRX-003952,2024-04-01,CUST-0090,Asia-Pacific,Premium Maintenance,4,653.89,220.0
TRX-003953,2024-04-08,CUST-0096,Latin America,Enterprise License,3,1213.22,350.0
TRX-003954,2024-04-06,CUST-0096,Latin America,Enterprise License,7,1291.59,350.0
TRX-003955,2024-04-06,CUST-0100,Europe,Consulting Service,6,194.33,105.0
TRX-003956,2024-04-17,CUST-0105,Latin America,Basic Support,4,277.96,70.0
TRX-003957,2024-04-04,CUST-0110,Asia-Pacific,Enterprise License,6,1200.32,350.0
TRX-003958,2024-04-02,CUST-0115,Latin America,Premium Maintenance,1,695.59,220.0
TRX-003959,2024-04-17,CUST-0118,North America,Premium Maintenance,3,612.74,220.0
TRX-003960,2024-04-03,CUST-0120,North America,Premium Maintenance,1,644.45,220.0
TRX-003961,2024-04-22,CUST-0121,Latin America,Enterprise License,3,1169.13,350.0
TRX-003962,2024-04-08,CUST-0122,North America,Consulting Service,3,181.61,105.0
TRX-003963,2024-04-28,CUST-0126,Europe,Enterprise License,6,1132.82,350.0
TRX-003964,2024-04-03,CUST-0129,Latin America,Enterprise License,3,1121.62,350.0
TRX-003965,2024-04-30,CUST-0136,Latin America,Enterprise License,5,1233.32,350.0
TRX-003966,2024-04-29,CUST-0143,Europe,Enterprise License,6,1251.0,350.0
TRX-003967,2024-04-16,CUST-0143,Europe,Basic Support,2,314.59,70.0
TRX-003968,2024-04-20,CUST-0148,North America,Premium Maintenance,2,662.82,220.0
TRX-003969,2024-04-05,CUST-0148,North America,Consulting Service,1,193.09,105.0
TRX-003970,2024-04-29,CUST-0153,Latin America,Consulting Service,1,178.31,105.0
TRX-003971,2024-04-20,CUST-0153,Latin America,Premium Maintenance,2,604.05,220.0
TRX-003972,2024-04-28,CUST-0156,Latin America,Consulting Service,6,176.01,105.0
TRX-003973,2024-04-09,CUST-0157,Latin America,Basic Support,6,274.76,70.0
TRX-003974,2024-04-15,CUST-0159,Europe,Basic Support,3,301.96,70.0
TRX-003975,2024-04-16,CUST-0165,North America,Enterprise License,2,1156.33,350.0
TRX-003976,2024-04-24,CUST-0167,Asia-Pacific,Basic Support,2,281.48,70.0
TRX-003977,2024-04-11,CUST-0168,Latin America,Consulting Service,5,178.64,105.0
TRX-003978,2024-04-29,CUST-0173,Europe,Consulting Service,2,174.76,105.0
TRX-003979,2024-04-06,CUST-0175,Asia-Pacific,Consulting Service,5,189.53,105.0
TRX-003980,2024-04-20,CUST-0175,Asia-Pacific,Premium Maintenance,2,644.53,220.0
TRX-003981,2024-04-13,CUST-0179,Latin America,Premium Maintenance,5,689.48,220.0
TRX-003982,2024-04-08,CUST-0180,Asia-Pacific,Consulting Service,4,169.94,105.0
TRX-003983,2024-04-01,CUST-0186,Latin America,Enterprise License,1,1084.2,350.0
TRX-003984,2024-04-15,CUST-0193,Latin America,Premium Maintenance,1,692.39,220.0
TRX-003985,2024-04-22,CUST-0196,Europe,Premium Maintenance,1,640.82,220.0
TRX-003986,2024-04-11,CUST-0196,Europe,Premium Maintenance,2,698.0,220.0
TRX-003987,2024-04-16,CUST-0197,North America,Premium Maintenance,4,632.22,220.0
TRX-003988,2024-04-06,CUST-0208,Europe,Premium Maintenance,7,-669.38,220.0
TRX-003989,2024-04-09,CUST-0215,North America,Premium Maintenance,5,644.77,220.0
TRX-003990,2024-04-26,CUST-0218,Latin America,Consulting Service,2,180.23,105.0
TRX-003991,2024-04-29,CUST-0219,Asia-Pacific,Basic Support,5,272.11,70.0
TRX-003992,2024-04-10,CUST-0225,North America,Consulting Service,2,184.47,105.0
TRX-003993,2024-04-14,CUST-0226,Asia-Pacific,Premium Maintenance,3,638.6,220.0
TRX-003994,2024-04-03,CUST-0226,Asia-Pacific,Consulting Service,4,187.21,105.0
TRX-003995,2024-04-15,CUST-0226,Asia-Pacific,Enterprise License,7,1281.54,350.0
TRX-003996,2024-04-07,CUST-0230,Asia-Pacific,Basic Support,4,295.16,70.0
TRX-003997,2024-04-17,CUST-0235,North America,Basic Support,7,279.0,70.0
TRX-003998,2024-04-17,CUST-0238,North America,Basic Support,6,319.78,70.0
TRX-003999,2024-04-29,CUST-0239,Europe,Consulting Service,3,176.97,105.0
TRX-004000,2024-04-11,CUST-0241,North America,Consulting Service,6,175.26,105.0
TRX-004001,2024-04-11,CUST-0241,North America,Consulting Service,7,190.73,105.0
TRX-004002,2024-04-14,CUST-0241,North America,Enterprise License,5,1086.77,350.0
TRX-004003,2024-04-18,CUST-0246,Europe,Premium Maintenance,1,634.51,220.0
TRX-004004,2024-04-29,CUST-0253,North America,Consulting Service,2,180.89,105.0
TRX-004005,2024-04-17,CUST-0255,Latin America,Premium Maintenance,5,634.58,220.0
TRX-004006,2024-04-08,CUST-0258,Latin America,Premium Maintenance,5,616.55,220.0
TRX-004007,2024-04-16,CUST-0259,North America,Enterprise License,2,1149.05,350.0
TRX-004008,2024-04-21,CUST-0260,Latin America,Consulting Service,4,193.57,105.0
TRX-004009,2024-04-07,CUST-0260,Latin America,Basic Support,6,291.13,70.0
TRX-004010,2024-04-04,CUST-0268,North America,Enterprise License,4,1268.68,350.0
TRX-004011,2024-04-18,CUST-0268,North America,Enterprise License,1,1144.72,350.0
TRX-004012,2024-04-08,CUST-0269,Asia-Pacific,Basic Support,3,320.72,70.0
TRX-004013,2024-04-02,CUST-0269,Asia-Pacific,Premium Maintenance,3,674.11,220.0
TRX-004014,2024-04-13,CUST-0277,Asia-Pacific,Basic Support,3,309.86,70.0
TRX-004015,2024-04-04,CUST-0277,Asia-Pacific,Enterprise License,2,1295.9,350.0
TRX-004016,2024-04-23,CUST-0282,North America,Enterprise License,7,1249.02,350.0
TRX-004017,2024-04-27,CUST-0282,North America,Basic Support,5,295.69,70.0
TRX-004018,2024-04-18,CUST-0291,Europe,Premium Maintenance,2,657.69,220.0
TRX-004019,2024-04-24,CUST-0291,Europe,Enterprise License,3,1176.37,350.0
TRX-004020,2024-04-14,CUST-0294,Latin America,Enterprise License,6,1167.64,350.0
TRX-004021,2024-04-03,CUST-0301,Europe,Premium Maintenance,4,612.21,220.0
TRX-004022,2024-04-02,CUST-0316,North America,Consulting Service,2,184.18,105.0
TRX-004023,2024-04-30,CUST-0327,Latin America,Enterprise License,6,1215.91,350.0
TRX-004024,2024-04-17,CUST-0329,Asia-Pacific,Consulting Service,6,177.96,105.0
TRX-004025,2024-04-14,CUST-0343,North America,Consulting Service,4,187.45,105.0
