Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Month
TRX-003810,2024-03-25,CUST-0502,Asia-Pacific,Basic Support,1,291.25,70.0,291.25,70.0,221.25,2024-03
TRX-003854,2024-03-25,CUST-0638,Asia-Pacific,Premium Maintenance,1,640.06,220.0,640.06,220.0,420.05999999999995,2024-03
TRX-003871,2024-03-25,CUST-0681,Unknown,Enterprise License,2,1294.83,350.0,2589.66,700.0,1889.6599999999999,2024-03
TRX-003878,2024-03-25,CUST-0703,North America,Premium Maintenance,3,672.01,220.0,2016.03,660.0,1356.03,2024-03
TRX-003897,2024-03-25,CUST-0740,Europe,Basic Support,2,304.28,70.0,608.56,140.0,468.55999999999995,2024-03
TRX-003911,2024-03-25,CUST-0783,Europe,Consulting Service,4,187.65,105.0,750.6,420.0,330.6,2024-03
TRX-003691,2024-03-26,CUST-0153,Latin America,Consulting Service,3,191.3,105.0,573.9000000000001,315.0,258.9000000000001,2024-03
TRX-003719,2024-03-26,CUST-0215,Asia-Pacific,Premium Maintenance,2,690.18,220.0,1380.36,440.0,940.3599999999999,2024-03
TRX-003751,2024-03-26,CUST-0318,Unknown,Premium Maintenance,6,697.83,220.0,4186.9800000000005,1320.0,2866.9800000000005,2024-03
TRX-003752,2024-03-26,CUST-0327,Europe,Consulting Service,7,177.9,105.0,1245.3,735.0,510.29999999999995,2024-03
TRX-003792,2024-03-26,CUST-0454,North America,Consulting Service,5,181.13,105.0,905.65,525.0,380.65,2024-03
TRX-003819,2024-03-26,CUST-0538,Latin America,Enterprise License,2,1249.84,350.0,2499.68,700.0,1799.6799999999998,2024-03
TRX-003846,2024-03-26,CUST-0621,Latin America,Premium Maintenance,2,608.97,220.0,1217.94,440.0,777.94,2024-03
TRX-003856,2024-03-26,CUST-0649,Latin America,Enterprise License,6,1084.65,350.0,6507.900000000001,2100.0,4407.900000000001,2024-03
TRX-003892,2024-03-26,CUST-0737,Asia-Pacific,Enterprise License,3,1160.29,350.0,3480.87,1050.0,2430.87,2024-03
TRX-003893,2024-03-26,CUST-0737,Asia-Pacific,Enterprise License,7,1106.14,350.0,7742.9800000000005,2450.0,5292.9800000000005,2024-03
TRX-003910,2024-03-26,CUST-0783,Europe,Enterprise License,6,1268.77,350.0,7612.62,2100.0,5512.62,2024-03
TRX-003679,2024-03-27,CUST-0110,Asia-Pacific,Premium Maintenance,1,690.88,220.0,690.88,220.0,470.88,2024-03
TRX-003681,2024-03-27,CUST-0115,Europe,Consulting Service,4,180.88,105.0,723.52,420.0,303.52,2024-03
TRX-003716,2024-03-27,CUST-0203,Europe,Basic Support,2,278.75,70.0,557.5,140.0,417.5,2024-03
TRX-003762,2024-03-27,CUST-0359,North America,Consulting Service,7,187.78,105.0,1314.46,735.0,579.46,2024-03
TRX-003834,2024-03-27,CUST-0571,Latin America,Premium Maintenance,4,594.9,220.0,2379.6,880.0,1499.6,2024-03
TRX-003865,2024-03-27,CUST-0670,Latin America,Premium Maintenance,7,630.08,220.0,4410.56,1540.0,2870.5600000000004,2024-03
TRX-003881,2024-03-27,CUST-0713,Asia-Pacific,Premium Maintenance,4,585.37,220.0,2341.48,880.0,1461.48,2024-03
TRX-003643,2024-03-28,CUST-0005,Latin America,Basic Support,1,321.79,70.0,321.79,70.0,251.79000000000002,2024-03
TRX-003698,2024-03-28,CUST-0167,Asia-Pacific,Basic Support,6,317.83,70.0,1906.98,420.0,1486.98,2024-03
TRX-003723,2024-03-28,CUST-0225,Europe,Consulting Service,2,177.64,105.0,355.28,210.0,145.27999999999997,2024-03
TRX-003774,2024-03-28,CUST-0403,Asia-Pacific,Consulting Service,7,188.44,105.0,1319.08,735.0,584.0799999999999,2024-03
TRX-003875,2024-03-28,CUST-0688,Europe,Consulting Service,7,174.15,105.0,1219.05,735.0,484.04999999999995,2024-03
TRX-003663,2024-03-29,CUST-0060,Europe,Consulting Service,7,187.24,105.0,1310.68,735.0,575.6800000000001,2024-03
TRX-003722,2024-03-29,CUST-0225,Europe,Consulting Service,4,178.1,105.0,712.4,420.0,292.4,2024-03
TRX-003767,2024-03-29,CUST-0367,North America,Enterprise License,5,1101.78,350.0,5508.9,1750.0,3758.8999999999996,2024-03
TRX-003794,2024-03-29,CUST-0465,Latin America,Consulting Service,2,176.22,105.0,352.44,210.0,142.44,2024-03
TRX-003836,2024-03-29,CUST-0584,Latin America,Basic Support,1,290.64,70.0,290.64,70.0,220.64,2024-03
TRX-003859,2024-03-29,CUST-0660,North America,Enterprise License,1,1137.35,350.0,1137.35,350.0,787.3499999999999,2024-03
TRX-003731,2024-03-30,CUST-0246,Europe,Consulting Service,1,163.68,105.0,163.68,105.0,58.68000000000001,2024-03
TRX-003766,2024-03-30,CUST-0367,North America,Enterprise License,4,1161.7,350.0,4646.8,1400.0,3246.8,2024-03
TRX-003768,2024-03-30,CUST-0369,Latin America,Consulting Service,4,172.92,105.0,691.68,420.0,271.67999999999995,2024-03
TRX-003797,2024-03-30,CUST-0472,Europe,Enterprise License,1,1262.72,350.0,1262.72,350.0,912.72,2024-03
TRX-003804,2024-03-30,CUST-0496,Asia-Pacific,Premium Maintenance,4,641.8,220.0,2567.2,880.0,1687.1999999999998,2024-03
TRX-003816,2024-03-30,CUST-0524,Latin America,Basic Support,3,273.22,70.0,819.6600000000001,210.0,609.6600000000001,2024-03
TRX-003880,2024-03-30,CUST-0708,North America,Premium Maintenance,1,700.62,220.0,700.62,220.0,480.62,2024-03
TRX-003886,2024-03-30,CUST-0730,Unknown,Enterprise License,7,1151.36,350.0,8059.5199999999995,2450.0,5609.5199999999995,2024-03
TRX-003913,2024-03-30,CUST-0784,Asia-Pacific,Consulting Service,1,188.65,105.0,188.65,105.0,83.65,2024-03
TRX-003646,2024-03-31,CUST-0006,North America,Basic Support,1,323.6,70.0,323.6,70.0,253.60000000000002,2024-03
TRX-003667,2024-03-31,CUST-0070,Europe,Basic Support,1,290.0,70.0,290.0,70.0,220.0,2024-03
TRX-003688,2024-03-31,CUST-0136,Unknown,Consulting Service,7,185.34,105.0,1297.38,735.0,562.3800000000001,2024-03
TRX-003701,2024-03-31,CUST-0173,Latin America,Premium Maintenance,2,627.07,220.0,1254.14,440.0,814.1400000000001,2024-03
TRX-003707,2024-03-31,CUST-0180,Latin America,Basic Support,4,297.15,70.0,1188.6,280.0,908.5999999999999,2024-03
TRX-003721,2024-03-31,CUST-0219,Europe,Premium Maintenance,6,643.46,220.0,3860.76,1320.0,2540.76,2024-03
TRX-003748,2024-03-31,CUST-0301,Asia-Pacific,Enterprise License,3,1254.68,350.0,3764.04,1050.0,2714.04,2024-03
TRX-003769,2024-03-31,CUST-0379,Asia-Pacific,Basic Support,4,278.87,70.0,1115.48,280.0,835.48,2024-03
TRX-003773,2024-03-31,CUST-0403,Asia-Pacific,Consulting Service,2,191.65,105.0,383.3,210.0,173.3,2024-03
TRX-003830,2024-03-31,CUST-0558,Asia-Pacific,Premium Maintenance,5,697.62,220.0,3488.1,1100.0,2388.1,2024-03
TRX-003952,2024-04-01,CUST-0090,Asia-Pacific,Premium Maintenance,4,653.89,220.0,2615.56,880.0,1735.56,2024-04
TRX-003983,2024-04-01,CUST-0186,Latin America,Enterprise License,1,1084.2,350.0,1084.2,350.0,734.2,2024-04
TRX-004066,2024-04-01,CUST-0483,North America,Consulting Service,5,170.97,105.0,854.85,525.0,329.85,2024-04
TRX-004067,2024-04-01,CUST-0484,Asia-Pacific,Premium Maintenance,5,609.33,220.0,3046.65,1100.0,1946.65,2024-04
TRX-004079,2024-04-01,CUST-0524,Unknown,Premium Maintenance,5,648.56,220.0,3242.7999999999997,1100.0,2142.7999999999997,2024-04
TRX-004106,2024-04-01,CUST-0619,Asia-Pacific,Enterprise License,1,1119.28,350.0,1119.28,350.0,769.28,2024-04
TRX-004116,2024-04-01,CUST-0649,Latin America,Premium Maintenance,7,698.28,220.0,4887.96,1540.0,3347.96,2024-04
TRX-004127,2024-04-01,CUST-0676,Asia-Pacific,Enterprise License,6,1156.74,350.0,6940.4400000000005,2100.0,4840.4400000000005,2024-04
TRX-004159,2024-04-01,CUST-0759,Europe,Premium Maintenance,5,688.5,220.0,3442.5,1100.0,2342.5,2024-04
TRX-003947,2024-04-02,CUST-0069,Europe,Basic Support,3,317.61,70.0,952.83,210.0,742.83,2024-04
TRX-003950,2024-04-02,CUST-0074,Latin America,Consulting Service,4,170.08,105.0,680.32,420.0,260.32000000000005,2024-04
TRX-003958,2024-04-02,CUST-0115,Latin America,Premium Maintenance,1,695.59,220.0,695.59,220.0,475.59000000000003,2024-04
TRX-004013,2024-04-02,CUST-0269,Asia-Pacific,Premium Maintenance,3,674.11,220.0,2022.33,660.0,1362.33,2024-04
TRX-004022,2024-04-02,CUST-0316,North America,Consulting Service,2,184.18,105.0,368.36,210.0,158.36,2024-04
TRX-004032,2024-04-02,CUST-0367,Asia-Pacific,Consulting Service,5,168.3,105.0,841.5,525.0,316.5,2024-04
TRX-004128,2024-04-02,CUST-0678,Europe,Enterprise License,2,1086.68,350.0,2173.36,700.0,1473.3600000000001,2024-04
TRX-003920,2024-04-03,CUST-0008,Latin America,Basic Support,3,313.67,70.0,941.01,210.0,731.01,2024-04
TRX-003934,2024-04-03,CUST-0038,North America,Basic Support,4,314.18,70.0,1256.72,280.0,976.72,2024-04
TRX-003960,2024-04-03,CUST-0120,North America,Premium Maintenance,1,644.45,220.0,644.45,220.0,424.45000000000005,2024-04
TRX-003964,2024-04-03,CUST-0129,Latin America,Enterprise License,3,1121.62,350.0,3364.8599999999997,1050.0,2314.8599999999997,2024-04
TRX-003994,2024-04-03,CUST-0226,Asia-Pacific,Consulting Service,4,187.21,105.0,748.84,420.0,328.84000000000003,2024-04
TRX-004021,2024-04-03,CUST-0301,Europe,Premium Maintenance,4,612.21,220.0,2448.84,880.0,1568.8400000000001,2024-04
TRX-004027,2024-04-03,CUST-0356,Asia-Pacific,Consulting Service,6,179.12,105.0,1074.72,630.0,444.72,2024-04
TRX-004045,2024-04-03,CUST-0418,Latin America,Consulting Service,4,194.17,105.0,776.68,420.0,356.67999999999995,2024-04
TRX-004046,2024-04-03,CUST-0419,Latin America,Basic Support,5,291.28,70.0,1456.3999999999999,350.0,1106.3999999999999,2024-04
TRX-004056,2024-04-03,CUST-0454,Latin America,Consulting Service,2,194.09,105.0,388.18,210.0,178.18,2024-04
TRX-004085,2024-04-03,CUST-0540,North America,Consulting Service,4,176.2,105.0,704.8,420.0,284.79999999999995,2024-04
TRX-004103,2024-04-03,CUST-0617,Asia-Pacific,Basic Support,4,287.18,70.0,1148.72,280.0,868.72,2024-04
TRX-004113,2024-04-03,CUST-0630,Latin America,Consulting Service,6,171.8,105.0,1030.8000000000002,630.0,400.8000000000002,2024-04
TRX-003951,2024-04-04,CUST-0075,Latin America,Basic Support,2,295.38,70.0,590.76,140.0,450.76,2024-04
TRX-003957,2024-04-04,CUST-0110,Asia-Pacific,Enterprise License,6,1200.32,350.0,7201.92,2100.0,5101.92,2024-04
TRX-004010,2024-04-04,CUST-0268,North America,Enterprise License,4,1268.68,350.0,5074.72,1400.0,3674.7200000000003,2024-04
TRX-004015,2024-04-04,CUST-0277,Asia-Pacific,Enterprise License,2,1295.9,350.0,2591.8,700.0,1891.8000000000002,2024-04
TRX-004039,2024-04-04,CUST-0403,Asia-Pacific,Consulting Service,2,193.2,105.0,386.4,210.0,176.39999999999998,2024-04
TRX-004099,2024-04-04,CUST-0576,North America,Consulting Service,5,176.51,105.0,882.55,525.0,357.54999999999995,2024-04
TRX-004101,2024-04-04,CUST-0585,Asia-Pacific,Basic Support,2,288.86,70.0,577.72,140.0,437.72,2024-04
TRX-004151,2024-04-04,CUST-0734,North America,Consulting Service,3,191.38,105.0,574.14,315.0,259.14,2024-04
TRX-004155,2024-04-04,CUST-0737,Europe,Basic Support,5,309.93,70.0,1549.65,350.0,1199.65,2024-04
TRX-004167,2024-04-04,CUST-0783,Asia-Pacific,Basic Support,1,287.49,70.0,287.49,70.0,217.49,2024-04
TRX-003946,2024-04-05,CUST-0067,North America,Consulting Service,6,173.75,105.0,1042.5,630.0,412.5,2024-04
TRX-003969,2024-04-05,CUST-0148,North America,Consulting Service,1,193.09,105.0,193.09,105.0,88.09,2024-04
TRX-004040,2024-04-05,CUST-0407,Europe,Premium Maintenance,2,696.14,220.0,1392.28,440.0,952.28,2024-04
TRX-004098,2024-04-05,CUST-0575,Europe,Basic Support,5,290.56,70.0,1452.8,350.0,1102.8,2024-04
TRX-004134,2024-04-05,CUST-0686,North America,Basic Support,3,274.29,70.0,822.8700000000001,210.0,612.8700000000001,2024-04
TRX-003954,2024-04-06,CUST-0096,Latin America,Enterprise License,7,1291.59,350.0,9041.13,2450.0,6591.129999999999,2024-04
TRX-003955,2024-04-06,CUST-0100,Europe,Consulting Service,6,194.33,105.0,1165.98,630.0,535.98,2024-04
TRX-003979,2024-04-06,CUST-0175,Asia-Pacific,Consulting Service,5,189.53,105.0,947.65,525.0,422.65,2024-04
TRX-004049,2024-04-06,CUST-0426,North America,Basic Support,3,311.18,70.0,933.54,210.0,723.54,2024-04
TRX-004077,2024-04-06,CUST-0521,Latin America,Enterprise License,1,1200.58,350.0,1200.58,350.0,850.5799999999999,2024-04
TRX-004087,2024-04-06,CUST-0546,Latin America,Premium Maintenance,6,631.39,220.0,3788.34,1320.0,2468.34,2024-04
TRX-004107,2024-04-06,CUST-0621,Europe,Basic Support,2,286.38,70.0,572.76,140.0,432.76,2024-04
TRX-004138,2024-04-06,CUST-0691,Europe,Basic Support,1,312.35,70.0,312.35,70.0,242.35000000000002,2024-04
TRX-003921,2024-04-07,CUST-0010,Europe,Consulting Service,7,182.26,105.0,1275.82,735.0,540.8199999999999,2024-04
TRX-003996,2024-04-07,CUST-0230,Asia-Pacific,Basic Support,4,295.16,70.0,1180.64,280.0,900.6400000000001,2024-04
TRX-004009,2024-04-07,CUST-0260,Latin America,Basic Support,6,291.13,70.0,1746.78,420.0,1326.78,2024-04
TRX-004028,2024-04-07,CUST-0360,Europe,Basic Support,5,282.21,70.0,1411.05,350.0,1061.05,2024-04
TRX-004048,2024-04-07,CUST-0423,North America,Premium Maintenance,3,633.64,220.0,1900.92,660.0,1240.92,2024-04
TRX-004053,2024-04-07,CUST-0440,North America,Basic Support,3,309.11,70.0,927.33,210.0,717.33,2024-04
TRX-004072,2024-04-07,CUST-0499,Europe,Enterprise License,6,1105.56,350.0,6633.36,2100.0,4533.36,2024-04
TRX-004104,2024-04-07,CUST-0617,Asia-Pacific,Enterprise License,5,1188.64,350.0,5943.200000000001,1750.0,4193.200000000001,2024-04
TRX-003939,2024-04-08,CUST-0054,Latin America,Premium Maintenance,3,634.27,220.0,1902.81,660.0,1242.81,2024-04
TRX-003953,2024-04-08,CUST-0096,Latin America,Enterprise License,3,1213.22,350.0,3639.66,1050.0,2589.66,2024-04
TRX-003962,2024-04-08,CUST-0122,North America,Consulting Service,3,181.61,105.0,544.83,315.0,229.83000000000004,2024-04
TRX-003982,2024-04-08,CUST-0180,Asia-Pacific,Consulting Service,4,169.94,105.0,679.76,420.0,259.76,2024-04
TRX-004006,2024-04-08,CUST-0258,Latin America,Premium Maintenance,5,616.55,220.0,3082.75,1100.0,1982.75,2024-04
TRX-004012,2024-04-08,CUST-0269,Asia-Pacific,Basic Support,3,320.72,70.0,962.1600000000001,210.0,752.1600000000001,2024-04
TRX-004089,2024-04-08,CUST-0548,Europe,Consulting Service,5,185.17,105.0,925.8499999999999,525.0,400.8499999999999,2024-04
TRX-004105,2024-04-08,CUST-0618,Asia-Pacific,Enterprise License,1,1291.59,350.0,1291.59,350.0,941.5899999999999,2024-04
TRX-004143,2024-04-08,CUST-0713,Europe,Basic Support,4,294.85,70.0,1179.4,280.0,899.4000000000001,2024-04
TRX-004154,2024-04-08,CUST-0736,Latin America,Basic Support,2,276.97,70.0,553.94,140.0,413.94000000000005,2024-04
TRX-004161,2024-04-08,CUST-0762,Asia-Pacific,Basic Support,4,291.92,70.0,1167.68,280.0,887.6800000000001,2024-04
TRX-003930,2024-04-09,CUST-0023,Asia-Pacific,Basic Support,7,284.14,70.0,1988.98,490.0,1498.98,2024-04
TRX-003973,2024-04-09,CUST-0157,Latin America,Basic Support,6,274.76,70.0,1648.56,420.0,1228.56,2024-04
TRX-003989,2024-04-09,CUST-0215,North America,Premium Maintenance,5,644.77,220.0,3223.85,1100.0,2123.85,2024-04
TRX-004060,2024-04-09,CUST-0465,Europe,Premium Maintenance,3,649.43,220.0,1948.29,660.0,1288.29,2024-04
TRX-004069,2024-04-09,CUST-0485,North America,Basic Support,7,302.12,70.0,2114.84,490.0,1624.8400000000001,2024-04
TRX-004102,2024-04-09,CUST-0605,Asia-Pacific,Consulting Service,3,166.43,105.0,499.29,315.0,184.29000000000002,2024-04
TRX-003937,2024-04-10,CUST-0044,Latin America,Premium Maintenance,4,639.17,220.0,2556.68,880.0,1676.6799999999998,2024-04
TRX-003992,2024-04-10,CUST-0225,North America,Consulting Service,2,184.47,105.0,368.94,210.0,158.94,2024-04
TRX-004036,2024-04-10,CUST-0385,Europe,Basic Support,3,299.04,70.0,897.1200000000001,210.0,687.1200000000001,2024-04
TRX-004148,2024-04-10,CUST-0730,Europe,Consulting Service,4,192.5,105.0,770.0,420.0,350.0,2024-04
TRX-004166,2024-04-10,CUST-0783,Asia-Pacific,Consulting Service,6,183.24,105.0,1099.44,630.0,469.44000000000005,2024-04
TRX-004172,2024-04-10,CUST-0799,Asia-Pacific,Premium Maintenance,1,646.07,220.0,646.07,220.0,426.07000000000005,2024-04
TRX-003944,2024-04-11,CUST-0060,North America,Basic Support,2,303.75,70.0,607.5,140.0,467.5,2024-04
TRX-003977,2024-04-11,CUST-0168,Latin America,Consulting Service,5,178.64,105.0,893.1999999999999,525.0,368.19999999999993,2024-04
TRX-003986,2024-04-11,CUST-0196,Europe,Premium Maintenance,2,698.0,220.0,1396.0,440.0,956.0,2024-04
TRX-004000,2024-04-11,CUST-0241,North America,Consulting Service,6,175.26,105.0,1051.56,630.0,421.55999999999995,2024-04
TRX-004001,2024-04-11,CUST-0241,North America,Consulting Service,7,190.73,105.0,1335.11,735.0,600.1099999999999,2024-04
TRX-004081,2024-04-11,CUST-0526,Asia-Pacific,Premium Maintenance,2,651.15,220.0,1302.3,440.0,862.3,2024-04
TRX-004122,2024-04-11,CUST-0666,Asia-Pacific,Basic Support,1,299.99,70.0,299.99,70.0,229.99,2024-04
TRX-004144,2024-04-11,CUST-0716,Latin America,Consulting Service,2,176.17,105.0,352.34,210.0,142.33999999999997,2024-04
TRX-004038,2024-04-12,CUST-0403,Asia-Pacific,Enterprise License,4,1110.44,350.0,4441.76,1400.0,3041.76,2024-04
TRX-004062,2024-04-12,CUST-0472,Latin America,Premium Maintenance,5,688.8,220.0,3444.0,1100.0,2344.0,2024-04
TRX-004090,2024-04-12,CUST-0556,Latin America,Enterprise License,2,1177.75,350.0,2355.5,700.0,1655.5,2024-04
TRX-004146,2024-04-12,CUST-0719,Latin America,Consulting Service,3,169.7,105.0,509.09999999999997,315.0,194.09999999999997,2024-04
TRX-004164,2024-04-12,CUST-0778,North America,Basic Support,4,313.65,70.0,1254.6,280.0,974.5999999999999,2024-04
TRX-004170,2024-04-12,CUST-0787,Latin America,Enterprise License,5,1105.83,350.0,5529.15,1750.0,3779.1499999999996,2024-04
TRX-004173,2024-04-12,CUST-0800,North America,Basic Support,7,282.13,70.0,1974.9099999999999,490.0,1484.9099999999999,2024-04
TRX-003926,2024-04-13,CUST-0015,Asia-Pacific,Basic Support,6,273.83,70.0,1642.98,420.0,1222.98,2024-04
TRX-003981,2024-04-13,CUST-0179,Latin America,Premium Maintenance,5,689.48,220.0,3447.4,1100.0,2347.4,2024-04
TRX-004014,2024-04-13,CUST-0277,Asia-Pacific,Basic Support,3,309.86,70.0,929.58,210.0,719.58,2024-04
TRX-004050,2024-04-13,CUST-0426,North America,Consulting Service,1,164.7,105.0,164.7,105.0,59.69999999999999,2024-04
TRX-004059,2024-04-13,CUST-0465,Europe,Premium Maintenance,6,673.52,220.0,4041.12,1320.0,2721.12,2024-04
TRX-004096,2024-04-13,CUST-0571,Europe,Enterprise License,6,1107.29,350.0,6643.74,2100.0,4543.74,2024-04
TRX-004124,2024-04-13,CUST-0667,Asia-Pacific,Enterprise License,3,1164.71,350.0,3494.13,1050.0,2444.13,2024-04
TRX-004169,2024-04-13,CUST-0784,Europe,Consulting Service,1,162.13,105.0,162.13,105.0,57.129999999999995,2024-04
TRX-003993,2024-04-14,CUST-0226,Asia-Pacific,Premium Maintenance,3,638.6,220.0,1915.8000000000002,660.0,1255.8000000000002,2024-04
TRX-004002,2024-04-14,CUST-0241,North America,Enterprise License,5,1086.77,350.0,5433.85,1750.0,3683.8500000000004,2024-04
TRX-004020,2024-04-14,CUST-0294,Latin America,Enterprise License,6,1167.64,350.0,7005.84,2100.0,4905.84,2024-04
TRX-004025,2024-04-14,CUST-0343,North America,Consulting Service,4,187.45,105.0,749.8,420.0,329.79999999999995,2024-04
TRX-004108,2024-04-14,CUST-0621,Europe,Premium Maintenance,3,641.29,220.0,1923.87,660.0,1263.87,2024-04
TRX-004137,2024-04-14,CUST-0688,Europe,Consulting Service,2,163.47,105.0,326.94,210.0,116.94,2024-04
TRX-004149,2024-04-14,CUST-0733,Europe,Enterprise License,3,1177.11,350.0,3531.33,1050.0,2481.33,2024-04
TRX-004160,2024-04-14,CUST-0762,Asia-Pacific,Basic Support,5,289.13,70.0,1445.65,350.0,1095.65,2024-04
TRX-003974,2024-04-15,CUST-0159,Europe,Basic Support,3,301.96,70.0,905.8799999999999,210.0,695.8799999999999,2024-04
TRX-003984,2024-04-15,CUST-0193,Latin America,Premium Maintenance,1,692.39,220.0,692.39,220.0,472.39,2024-04
TRX-003995,2024-04-15,CUST-0226,Asia-Pacific,Enterprise License,7,1281.54,350.0,8970.779999999999,2450.0,6520.779999999999,2024-04
TRX-004037,2024-04-15,CUST-0397,North America,Enterprise License,4,1253.51,350.0,5014.04,1400.0,3614.04,2024-04
TRX-004051,2024-04-15,CUST-0427,Latin America,Premium Maintenance,3,598.41,220.0,1795.23,660.0,1135.23,2024-04
TRX-004091,2024-04-15,CUST-0558,Latin America,Premium Maintenance,6,611.01,220.0,3666.06,1320.0,2346.06,2024-04
TRX-004141,2024-04-15,CUST-0708,Latin America,Basic Support,7,298.59,70.0,2090.1299999999997,490.0,1600.1299999999997,2024-04
TRX-003936,2024-04-16,CUST-0042,Asia-Pacific,Consulting Service,1,180.43,105.0,180.43,105.0,75.43,2024-04
TRX-003967,2024-04-16,CUST-0143,Europe,Basic Support,2,314.59,70.0,629.18,140.0,489.17999999999995,2024-04
TRX-003975,2024-04-16,CUST-0165,North America,Enterprise License,2,1156.33,350.0,2312.66,700.0,1612.6599999999999,2024-04
TRX-003987,2024-04-16,CUST-0197,North America,Premium Maintenance,4,632.22,220.0,2528.88,880.0,1648.88,2024-04
TRX-004007,2024-04-16,CUST-0259,North America,Enterprise License,2,1149.05,350.0,2298.1,700.0,1598.1,2024-04
TRX-004058,2024-04-16,CUST-0455,Latin America,Enterprise License,3,1280.62,350.0,3841.8599999999997,1050.0,2791.8599999999997,2024-04
TRX-004071,2024-04-16,CUST-0497,Latin America,Premium Maintenance,7,674.22,220.0,4719.54,1540.0,3179.54,2024-04
TRX-004121,2024-04-16,CUST-0665,North America,Premium Maintenance,1,682.41,220.0,682.41,220.0,462.40999999999997,2024-04
TRX-004131,2024-04-16,CUST-0679,North America,Enterprise License,2,1162.33,350.0,2324.66,700.0,1624.6599999999999,2024-04
TRX-004171,2024-04-16,CUST-0788,Latin America,Enterprise License,2,1208.29,350.0,2416.58,700.0,1716.58,2024-04
TRX-003918,2024-04-17,CUST-0006,Latin America,Premium Maintenance,2,592.09,220.0,1184.18,440.0,744.1800000000001,2024-04
TRX-003928,2024-04-17,CUST-0019,Asia-Pacific,Premium Maintenance,3,672.71,220.0,2018.13,660.0,1358.13,2024-04
TRX-003956,2024-04-17,CUST-0105,Latin America,Basic Support,4,277.96,70.0,1111.84,280.0,831.8399999999999,2024-04
TRX-003959,2024-04-17,CUST-0118,North America,Premium Maintenance,3,612.74,220.0,1838.22,660.0,1178.22,2024-04
TRX-003997,2024-04-17,CUST-0235,North America,Basic Support,7,279.0,70.0,1953.0,490.0,1463.0,2024-04
TRX-003998,2024-04-17,CUST-0238,North America,Basic Support,6,319.78,70.0,1918.6799999999998,420.0,1498.6799999999998,2024-04
TRX-004005,2024-04-17,CUST-0255,Latin America,Premium Maintenance,5,634.58,220.0,3172.9,1100.0,2072.9,2024-04
TRX-004024,2024-04-17,CUST-0329,Asia-Pacific,Consulting Service,6,177.96,105.0,1067.76,630.0,437.76,2024-04
TRX-004026,2024-04-17,CUST-0356,Asia-Pacific,Consulting Service,1,191.81,105.0,191.81,105.0,86.81,2024-04
TRX-004054,2024-04-17,CUST-0444,Latin America,Enterprise License,6,1131.84,350.0,6791.039999999999,2100.0,4691.039999999999,2024-04
TRX-004064,2024-04-17,CUST-0483,North America,Consulting Service,3,191.81,105.0,575.4300000000001,315.0,260.43000000000006,2024-04
TRX-004075,2024-04-17,CUST-0503,Europe,Premium Maintenance,5,689.1,220.0,3445.5,1100.0,2345.5,2024-04
TRX-004080,2024-04-17,CUST-0526,Asia-Pacific,Basic Support,5,275.08,70.0,1375.3999999999999,350.0,1025.3999999999999,2024-04
TRX-004140,2024-04-17,CUST-0707,Europe,Enterprise License,7,1124.36,350.0,7870.5199999999995,2450.0,5420.5199999999995,2024-04
TRX-003942,2024-04-18,CUST-0058,Europe,Basic Support,4,280.21,70.0,1120.84,280.0,840.8399999999999,2024-04
TRX-004003,2024-04-18,CUST-0246,Europe,Premium Maintenance,1,634.51,220.0,634.51,220.0,414.51,2024-04
TRX-004011,2024-04-18,CUST-0268,North America,Enterprise License,1,1144.72,350.0,1144.72,350.0,794.72,2024-04
TRX-004018,2024-04-18,CUST-0291,Europe,Premium Maintenance,2,657.69,220.0,1315.38,440.0,875.3800000000001,2024-04
TRX-004074,2024-04-18,CUST-0502,North America,Premium Maintenance,3,692.48,220.0,2077.44,660.0,1417.44,2024-04
TRX-004132,2024-04-18,CUST-0681,Latin America,Premium Maintenance,7,601.63,220.0,4211.41,1540.0,2671.41,2024-04
TRX-004135,2024-04-18,CUST-0687,Asia-Pacific,Basic Support,5,304.58,70.0,1522.8999999999999,350.0,1172.8999999999999,2024-04
TRX-004152,2024-04-18,CUST-0736,Latin America,Premium Maintenance,3,616.35,220.0,1849.0500000000002,660.0,1189.0500000000002,2024-04
TRX-004168,2024-04-18,CUST-0784,Europe,Enterprise License,7,1177.11,350.0,8239.769999999999,2450.0,5789.769999999999,2024-04
TRX-003922,2024-04-19,CUST-0010,Europe,Basic Support,3,277.73,70.0,833.19,210.0,623.19,2024-04
TRX-003924,2024-04-19,CUST-0011,Latin America,Enterprise License,6,1213.68,350.0,7282.08,2100.0,5182.08,2024-04
TRX-003935,2024-04-19,CUST-0038,North America,Enterprise License,3,1207.35,350.0,3622.0499999999997,1050.0,2572.0499999999997,2024-04
TRX-003949,2024-04-19,CUST-0074,Latin America,Basic Support,4,303.11,70.0,1212.44,280.0,932.44,2024-04
TRX-004034,2024-04-19,CUST-0378,North America,Basic Support,5,275.48,70.0,1377.4,350.0,1027.4,2024-04
TRX-004043,2024-04-19,CUST-0414,Latin America,Enterprise License,3,1220.98,350.0,3662.94,1050.0,2612.94,2024-04
TRX-004070,2024-04-19,CUST-0496,Asia-Pacific,Enterprise License,7,1252.62,350.0,8768.34,2450.0,6318.34,2024-04
